timestamp,open,high,low,close,volume
2026-03-11 00:40:00+00:00,69885.1,69885.1,69761.4,69792.4,216.683
2026-03-11 00:45:00+00:00,69792.4,69963.3,69792.4,69937.0,151.58
2026-03-11 00:50:00+00:00,69937.0,70136.5,69937.0,70068.3,196.975
2026-03-11 00:55:00+00:00,70068.3,70100.0,69984.3,69997.0,109.533
2026-03-11 01:00:00+00:00,69997.0,70062.2,69935.0,69974.7,123.958
2026-03-11 01:05:00+00:00,69974.7,70073.0,69970.1,70023.4,41.16
2026-03-11 01:10:00+00:00,70023.4,70114.1,69979.0,70010.2,165.368
2026-03-11 01:15:00+00:00,70010.2,70099.9,69925.8,70075.2,149.111
2026-03-11 01:20:00+00:00,70075.2,70075.2,69955.5,69961.0,103.749
2026-03-11 01:25:00+00:00,69961.0,70046.9,69930.0,70044.5,109.901
2026-03-11 01:30:00+00:00,70044.5,70058.0,69972.3,70018.0,91.926
2026-03-11 01:35:00+00:00,70018.0,70018.0,69831.3,69859.9,148.063
2026-03-11 01:40:00+00:00,69859.9,69936.3,69835.3,69911.7,66.861
2026-03-11 01:45:00+00:00,69911.7,69970.4,69859.9,69942.5,82.357
2026-03-11 01:50:00+00:00,69942.5,70047.1,69942.5,70030.9,83.353
2026-03-11 01:55:00+00:00,70030.9,70085.6,70000.0,70028.5,82.606
2026-03-11 02:00:00+00:00,70028.5,70078.6,70000.7,70001.6,81.921
2026-03-11 02:05:00+00:00,70001.6,70082.0,69991.2,70009.5,114.863
2026-03-11 02:10:00+00:00,70009.5,70034.9,69950.0,69950.4,337.975
2026-03-11 02:15:00+00:00,69950.4,70010.0,69928.6,69928.6,65.182
2026-03-11 02:20:00+00:00,69928.6,69978.8,69880.0,69952.5,179.137
2026-03-11 02:25:00+00:00,69952.5,69963.2,69882.8,69927.4,104.092
2026-03-11 02:30:00+00:00,69927.4,69927.4,69728.7,69738.9,161.625
2026-03-11 02:35:00+00:00,69738.9,69797.2,69572.0,69664.2,268.053
